region_code,region,item,element,unit,year,amount
151,Eastern Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,11.0
151,Eastern Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,11.0
151,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,32.5
151,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,32.5
154,Northern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,2.62
154,Northern Europe,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
154,Northern Europe,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
154,Northern Europe,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
154,Northern Europe,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
154,Northern Europe,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
154,Northern Europe,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
154,Northern Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,3.9
154,Northern Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,3.9
154,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,4.1
154,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,4.1
039,Southern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,3.11
039,Southern Europe,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
039,Southern Europe,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
039,Southern Europe,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
039,Southern Europe,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
039,Southern Europe,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
039,Southern Europe,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
039,Southern Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,13.9
039,Southern Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,13.9
039,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,21.3
039,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,21.3
155,Western Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,2.33
155,Western Europe,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
155,Western Europe,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
155,Western Europe,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
155,Western Europe,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
155,Western Europe,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
155,Western Europe,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
155,Western Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,2.3
155,Western Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,2.3
155,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,4.4
155,Western Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,4.4
009,Oceania,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,2.73
009,Oceania,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
009,Oceania,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
009,Oceania,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
009,Oceania,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
009,Oceania,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
009,Oceania,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
009,Oceania,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,15.5
009,Oceania,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,15.7
009,Oceania,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,6.5
009,Oceania,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,6.6
053,Australia and New Zealand,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,2.49
053,Australia and New Zealand,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
053,Australia and New Zealand,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
053,Australia and New Zealand,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
053,Australia and New Zealand,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
053,Australia and New Zealand,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
053,Australia and New Zealand,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
053,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,2.9
053,Australia and New Zealand,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,2.9
053,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,0.8
053,Australia and New Zealand,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,0.8
199,Least Developed Countries (LDCs),"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,67.8
199,Least Developed Countries (LDCs),"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,684.2
432,Land Locked Developing Countries (LLDCs),"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,55.1
432,Land Locked Developing Countries (LLDCs),"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,277.6
722,Small Island Developing States (SIDS),"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,45.9
722,Small Island Developing States (SIDS),"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,31.8
901,Low Income Food Deficit Countries (LIFDCs),"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,67.3
901,Low Income Food Deficit Countries (LIFDCs),"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,614.8
904,Low-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,2.99
904,Low-income economies,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
904,Low-income economies,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
904,Low-income economies,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
904,Low-income economies,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
904,Low-income economies,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
904,Low-income economies,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
904,Low-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,72.4
904,Low-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,73.9
904,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,452.0
904,Low-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,461.3
905,Lower-middle-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,3.2
905,Lower-middle-income economies,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
905,Lower-middle-income economies,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
905,Lower-middle-income economies,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
905,Lower-middle-income economies,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
905,Lower-middle-income economies,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
905,Lower-middle-income economies,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
905,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,56.2
905,Lower-middle-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,59.1
905,Lower-middle-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,1601.0
905,Lower-middle-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,1784.2
903,High-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,2.99
903,High-income economies,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
903,High-income economies,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
903,High-income economies,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
903,High-income economies,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
903,High-income economies,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
903,High-income economies,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
903,High-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,7.7
903,High-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,8.3
903,High-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,107.1
903,High-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,102.4
906,Upper-middle-income economies,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,3.38
906,Upper-middle-income economies,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
906,Upper-middle-income economies,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
906,Upper-middle-income economies,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
906,Upper-middle-income economies,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
906,Upper-middle-income economies,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
906,Upper-middle-income economies,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2017,0.0
906,Upper-middle-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,29.2
906,Upper-middle-income economies,"Prevalence of unaffordability (PUA), percent",Value,%,Y2017,28.0
906,Upper-middle-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,804.0
906,Upper-middle-income economies,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2017,768.6
001,World,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2018,3.19
001,World,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2018,0.0
001,World,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2018,0.0
001,World,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2018,0.0
001,World,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2018,0.0
001,World,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2018,0.0
001,World,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2018,0.0
001,World,"Prevalence of unaffordability (PUA), percent",Value,%,Y2018,36.5
001,World,"Prevalence of unaffordability (PUA), percent",Value,%,Y2018,38.2
001,World,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2018,2818.5
001,World,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2018,2951.3
002,Africa,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2018,3.13
002,Africa,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2018,0.0
002,Africa,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2018,0.0
002,Africa,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2018,0.0
002,Africa,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2018,0.0
